Text-ID	Sentence-ID	Text
EN_127	9	Pictured above is a stock photo of a COVID sticker, band-aid, and needle placed on an aqua blue backdrop.
EN_127	10	Getty Images.
EN_127	11	A number of companies that Bershara works with are currently reviewing President Joe Biden 's recent orders regarding vaccine mandates in corporate America.
EN_127	12	"""There's a lot of distance between now and the enforcement and exactly what the rules are and what the laws are going to be,"" Bershara stated."
EN_127	13	"Bershara closed his statements by suggesting that it isn't a bad idea to put your vaccination status on your resume because it can be an ""incentive for hiring."""
EN_127	14	Established in 1952, Babich & Associates is the oldest job recruitment and placement service in the state of Texas.
EN_127	15	"The news regarding job and vaccination status comes as the Biden Administration announced on September 8 that all federal employees must be vaccinated via his ""Path Out of the Pandemic"" plan or risk losing their jobs."
EN_127	16	Employers with over 100 employees must require their employees to either be fully vaccinated or submit weekly testing results under the new mandate.
EN_127	17	If businesses don't comply, they could face fines of up to $14,000 per violation.
EN_127	18	"Additionally, ""employees of contractors that do business with the federal government"" must also be vaccinated, according to the plan."
EN_127	19	According to data collected from the U.S. Census Bureau, a total of 98.1 percent of companies in the U.S. employ fewer than 100 people, while companies with less than than 10 employees account for 8.4 percent.
EN_127	20	The vaccine mandate currently does not apply to members of Congress and their staff, according to White House officials.
EN_127	21	Newsweek has reached out to Babich & Associates for further comments.
EN_128	1	New Jersey Governor's Race Could Slip Into Recount Margin, GOP Candidate's Lawyer Says
EN_128	2	While New Jersey Gov. Phil Murphy continues to lead Republican Jack Ciattarelli in votes for the gubernatorial race, Ciattarelli's lawyer said the margin between the two candidates could narrow enough to warrant a recount, the Associated Press reported.
EN_128	3	The AP declared Murphy as winner last week and other sources project a final victory by tens of thousands of votes, but Ciattarelli has so far declined to concede to the incumbent governor.
EN_128	4	Though Murphy only led the race by less than a percentage point last week, his margin grew to about 2.6 points on Monday.
EN_128	5	That equates to a roughly 65,000-vote lead for Murphy, the AP reported.
EN_128	6	Ciattarelli's campaign estimates that roughly 70,000 provisional votes, or ballots only counted after election officials confirm that the voter hasn't cast another ballot, remain uncounted.
EN_128	7	It is unknown how many mail-in ballots also remain uncounted.
EN_128	8	"Mark Sheridan, legal counsel for Ciattarelli, said in a statement that while the Republican's campaign doesn't expect to pass Murphy in the provisional vote count, ""that count may reduce the margin for Governor Murphy enough to warrant a full recount."""
EN_128	9	"Murphy gave a victory speech on Nov. 3 in Asbury Park, and wrote on his official campaign Twitter account that ""we have made history tonight."""
EN_128	10	"""Tonight, I renew my promise to you -- whether you voted for me or not -- to work every single day of the next four years to keep moving us forward,"" one tweet read."
EN_128	11	For more reporting from the Associated Press, see below.
EN_128	12	While New Jersey Governor Phil Murphy continues to lead Republican Jack Ciattarelli in the gubernatorial race, Ciattarelli’s legal counsel said the margin between the two candidates could narrow enough to warrant a recount.
EN_128	13	Above, Ciattarelli speaks at his election night party in Bridgewater, N.J., early Wednesday, Nov. 3, 2021.
EN_128	14	Stefan Jeremiah/AP Photo.
EN_128	15	Ciattarelli's campaign denied Monday that there was fraud in this year's governor's election.
EN_128	16	"""Let me be clear, no one on this team is alleging fraud or malfeasance, as we have not seen any credible evidence of that,"" Sheridan said in the statement."
EN_128	17	"But Sheridan added that this year's new election law, which in part allowed early in-person voting for the first time, is also contributing to what he called ""excruciatingly slow vote counting."""
EN_128	18	Each of New Jersey's 21 counties are conducting their own count of any mail-in and provisional ballots left to be counted.
EN_128	19	The state Board of Canvassers doesn't meet until Dec. 2 to certify the results.
EN_128	20	Ciattarelli is a former Assembly member who campaigned on a mix of traditional issues, like lowering the state's high property taxes, as well as against COVID-19 mandates.
EN_128	21	Murphy became that first Democrat to win re-election as governor in 44 years.
EN_128	22	He focused principally on the progressive agenda he delivered in his first term, including higher taxes on the wealthy and a boosted minimum wage, among other programs.
EN_128	23	On Monday, Murphy called on Ciattarelli to concede, saying the race was run fairly and transparently.
EN_128	24	He said every vote would be counted.
EN_128	25	"""But when it's mathematically impossible to win, I think it's dangerous."
EN_128	26	I think it's bigger than winning or losing.
EN_128	27	It sort of gets to the question of what it is to be an American and respect for the institutions that we count on as a society, including democracy.
EN_128	28	"This is what America is all about,"" he said."
EN_128	29	Under state law, there is no automatic recount and the party seeking one must file a suit in state Superior Court in each county where they want to request a recount.
EN_128	30	Ciattarelli said last week that it was too early to concede the election or declare victory.
EN_128	31	He also urged supporters not to believe unfounded conspiracies and said the result no matter the outcome would be fair.
EN_128	32	Murphy's victory was a bright spot for Democrats nationally, though the party lost the Virginia governor's race even after President Joe Biden carried the state by double digits in last year's election against Despite Murphy's win, Republicans had an unexpected and important victory in the Legislature, defeating Senate President Steve Sweeney and stunning officials across the state.
